id,title,genres,averageRating,numVotes,releaseYear
tt9095260,"Criminal Justice","Crime, Drama, Mystery",8.1,20235,2019
tt7745956,"She-Ra and the Princesses of Power","Action, Adventure, Animation",8.1,20067,2018
tt7157248,"The New Pope",Drama,8.1,19010,2020
tt5339440,"One Day at a Time","Comedy, Drama",8.1,18762,2017
tt0500092,"Serial Experiments Lain","Animation, Drama, Horror",8.1,18530,1998
tt1833285,Boss,"Crime, Drama",8.1,18505,2011
tt1366312,Emma,"Comedy, Drama, Romance",8.1,18341,2009
tt10314462,"Zoey's Extraordinary Playlist","Comedy, Drama, Musical",8.1,18253,2020
tt0115378,"Superman: The Animated Series","Action, Adventure, Animation",8.1,18240,1996
tt9054364,"That Time I Got Reincarnated as a Slime","Action, Adventure, Animation",8.1,17406,2018
tt11228748,"The King: Eternal Monarch","Fantasy, Mystery, Romance",8.1,17169,2020
tt3305096,Galavant,"Adventure, Comedy, Fantasy",8.1,16850,2015
tt0080274,Shogun,"Adventure, Drama, History",8.1,16605,1980
tt1913273,"Anohana: The Flower We Saw That Day","Adventure, Animation, Drama",8.1,16499,2011
tt13911284,"Hell's Paradise: Jigokuraku","Action, Adventure, Animation",8.1,16286,2023
tt1515193,"The Big C","Comedy, Drama",8.1,16036,2010
tt0063951,"Sesame Street","Adventure, Animation, Family",8.1,15862,1969
tt14466018,"Blue Lights","Crime, Drama, Thriller",8.1,15459,2023
tt26737616,Pluto,"Action, Animation, Drama",8.1,15233,2023
tt26315487,Bloodhounds,"Action, Crime, Drama",8.1,15171,2023
tt22373148,"Karm Yuddh",Drama,8.1,14875,2022
tt8324422,PEN15,Comedy,8.1,14720,2019
tt10220588,"Hotel Del Luna","Action, Comedy, Drama",8.1,14650,2019
tt14479078,Candy,Thriller,8.1,14627,2021
tt0805661,"The Black Donnellys","Crime, Drama",8.1,14446,2007
tt11822998,"The Trials of Gabriel Fernandez","Crime, Documentary",8.1,14224,2020
tt3556920,"Wolf Hall","Biography, Drama, History",8.1,13831,2015
tt5766194,"Legend of the Blue Sea","Comedy, Drama, Fantasy",8.1,13582,2016
tt13304700,Snowdrop,"Crime, Drama, Romance",8.1,13168,2021
tt22297578,Cat,"Crime, Drama, Thriller",8.1,13100,2022
tt4731072,"Food Wars: Shokugeki no Soma","Animation, Comedy, Drama",8.1,13057,2015
tt1086191,Outnumbered,"Comedy, Drama",8.1,12551,2007
tt12759100,"Somebody Somewhere","Comedy, Drama",8.1,12433,2022
tt8523042,Vagabond,"Action, Mystery, Thriller",8.1,12430,2019
tt11147852,Dorohedoro,"Action, Animation, Comedy",8.1,12386,2020
tt18228732,"Colin from Accounts","Comedy, Drama, Romance",8.1,12219,2022
tt0088583,"North & South: Book 1, North & South","Drama, History, Romance",8.1,12185,1985
tt23037654,"Khakee: The Bihar Chapter","Action, Crime, Drama",8.1,12130,2022
tt16227240,"The Great Weddings of Munnes","Comedy, Drama",8.1,12053,2022
tt1008108,"Ashes to Ashes","Crime, Drama, Fantasy",8.1,11445,2008
tt16447750,Maestro,"Crime, Drama, Mystery",8.1,11057,2022
tt6078096,"High Maintenance","Comedy, Drama",8.1,10884,2016
tt0118475,Spawn,"Action, Adventure, Animation",8.1,10428,1997
tt4343334,"For My Son","Action, Adventure, Comedy",8.1,10412,2015
tt7889220,"Dirty Money","Crime, Documentary",8.1,10363,2018
tt1973692,Rita,"Comedy, Drama",8.1,10343,2012
tt8026448,"Tacoma FD",Comedy,8.1,10305,2019
tt11761194,"Power Book IV: Force","Crime, Drama",8.1,10280,2022
tt6824234,"Fight for My Way","Comedy, Romance",8.1,10213,2017
tt21916016,Tanaav,"Action, Crime, Drama",8.1,10183,2022
tt2582590,Vicious,Comedy,8.1,10146,2013
tt5580664,"Voltron: Legendary Defender","Action, Adventure, Animation",8.1,10044,2016
tt0384746,"Kenny vs. Spenny","Comedy, Game-Show, Reality-TV",8.1,10012,2002
tt5180504,"The Witcher","Action, Adventure, Drama",8,584321,2019
tt10919420,"Squid Game","Action, Drama, Mystery",8,576506,2021
tt4052886,Lucifer,"Crime, Drama, Fantasy",8,366599,2016
tt1844624,"American Horror Story","Drama, Horror, Sci-Fi",8,350623,2011
tt2372162,"Orange Is the New Black","Comedy, Crime, Drama",8,324846,2013
tt9288030,Reacher,"Action, Crime, Drama",8,228918,2022
tt6257970,"The End of the F***ing World","Adventure, Comedy, Crime",8,228412,2017
tt13406094,"The White Lotus","Comedy, Drama",8,223286,2021
tt5057054,"Tom Clancy's Jack Ryan","Action, Drama, Thriller",8,180363,2018
tt7493974,Bodyguard,"Crime, Drama, Thriller",8,154357,2018
tt13210838,"The Gentlemen","Action, Comedy, Crime",8,144705,2024
tt14403178,Beef,"Comedy, Drama",8,144622,2023
tt1235099,"Lie to Me","Crime, Drama, Mystery",8,130002,2009
tt2649356,"Sharp Objects","Crime, Drama, Mystery",8,124718,2018
tt6470478,"The Good Doctor",Drama,8,119649,2017
tt1869454,"Good Omens","Comedy, Drama, Fantasy",8,116263,2019
tt14164730,"Dexter: New Blood","Crime, Drama, Mystery",8,108740,2021
tt1399664,"The Night Manager","Crime, Drama, Mystery",8,106970,2016
tt5691552,"The Orville","Adventure, Comedy, Drama",8,102721,2017
tt9815454,Unorthodox,Drama,8,94498,2020
tt16358384,"Tulsa King","Crime, Drama",8,85251,2022
tt7587890,"The Rookie","Action, Crime, Drama",8,84690,2018
tt2189461,"Marco Polo","Action, Adventure, Drama",8,80409,2014
tt0810788,"Burn Notice","Action, Crime, Drama",8,80248,2007
tt15677150,Shrinking,"Comedy, Drama",8,78870,2023
tt12411074,Paranormal,"Drama, Fantasy, Horror",8,74796,2020
tt17491088,"The Diplomat","Drama, Thriller",8,68141,2023
tt2261391,"Chicago Fire","Action, Drama",8,66963,2012
tt5651844,Travelers,"Drama, Mystery, Sci-Fi",8,66910,2016
tt11318602,"Don't F**k with Cats: Hunting an Internet Killer","Crime, Documentary, Mystery",8,64515,2019
tt0083399,Cheers,"Comedy, Drama",8,63719,1982
tt0072562,"Saturday Night Live","Comedy, Music",8,53910,1975
tt5770786,GLOW,"Comedy, Drama, Sport",8,51673,2017
tt7817340,"New Amsterdam",Drama,8,51618,2018
tt7661390,"Gangs of London","Action, Crime, Drama",8,43231,2020
tt4326894,"F Is for Family","Animation, Comedy, Drama",8,42104,2015
tt2712740,"The Goldbergs",Comedy,8,41878,2013
tt0084988,Blackadder,Comedy,8,41753,1982
tt5011816,"Sneaky Pete","Comedy, Crime, Drama",8,41638,2015
tt4406178,"The Gilded Age",Drama,8,40169,2022
tt9244578,"Rise of Empires: Ottoman","Documentary, Drama, History",8,37616,2020
tt6873658,"The Mechanism","Crime, Drama, Thriller",8,36812,2018
tt0092345,DuckTales,"Action, Adventure, Animation",8,35756,1987
tt1064899,"Queen of the South","Action, Crime, Drama",8,35290,2016
tt1453159,"The Pillars of the Earth","Drama, Romance, Thriller",8,33657,2010
tt6586318,"Patrick Melrose",Drama,8,33362,2018
tt3766376,"Vice Principals",Comedy,8,32844,2016
tt4643084,Counterpart,"Drama, Sci-Fi, Thriller",8,31973,2017
tt4258440,River,"Crime, Drama, Mystery",8,28011,2015
tt0096708,"Tales from the Crypt","Comedy, Crime, Fantasy",8,27842,1989
tt6792200,"The Keepers","Crime, Documentary, Mystery",8,25796,2017
tt1001482,"United States of Tara","Comedy, Drama, Romance",8,25553,2009
tt3561180,Trapped,"Crime, Drama, Mystery",8,25509,2015
tt0086817,"The Transformers","Action, Adventure, Animation",8,24195,1984
tt8201186,"The Capture","Crime, Mystery, Thriller",8,24159,2019
tt0370194,"Reno 911!","Comedy, Crime",8,23689,2003
tt4051832,Lovesick,Comedy,8,23161,2014
tt10166602,"Love, Victor","Comedy, Drama, Romance",8,22794,2020
tt27713897,Arnold,"Biography, Documentary",8,22776,2023
tt3837246,"Assasination Classroom","Action, Animation, Comedy",8,22542,2013
tt10050772,"I Think You Should Leave with Tim Robinson",Comedy,8,22526,2019
tt0057729,"The Addams Family","Comedy, Family, Horror",8,22422,1964
tt2521668,"The Returned","Drama, Fantasy, Horror",8,21538,2012
tt7375404,Kidding,"Comedy, Drama",8,20479,2018
tt8242904,"What's Wrong with Secretary Kim","Comedy, Mystery, Romance",8,20417,2018
tt0377260,Shameless,"Comedy, Crime, Drama",8,19116,2004
tt0108783,Gargoyles,"Action, Adventure, Animation",8,19062,1994
tt0241088,"Da Ali G Show",Comedy,8,18491,2000
tt8993398,"Rascal Does Not Dream of Bunny Girl Senpai","Animation, Drama, Fantasy",8,18201,2018
tt6474236,"The Looming Tower","Drama, History",8,18128,2018
tt0112095,NewsRadio,"Comedy, Romance",8,17776,1995
tt4384086,"Life in Pieces",Comedy,8,17711,2015
tt13274038,"True Beauty","Comedy, Drama, Romance",8,17376,2020
tt7649694,Ramy,"Comedy, Drama, Romance",8,16950,2019
tt13103134,Horimiya,"Animation, Comedy, Drama",8,16836,2021
tt28681409,"Ranneeti: Balakot & Beyond",Action,8,16754,2024
tt15765670,"My Dress-Up Darling","Animation, Comedy, Romance",8,16268,2022
tt13444408,Kin,"Crime, Drama",8,16165,2021
tt12867810,Start-Up,"Comedy, Drama, Romance",8,15920,2020
tt0108981,"The Vicar of Dibley",Comedy,8,15894,1994
tt0985344,Claymore,"Action, Adventure, Animation",8,15671,2007
tt4445154,"Deutschland 83","Drama, Romance, Thriller",8,15327,2015
tt5797194,W,"Action, Comedy, Drama",8,15024,2016
tt3829868,"Looking for Alaska","Drama, Romance",8,14998,2019
tt0433722,"Paranoia Agent","Animation, Drama, Horror",8,14890,2004
tt2980696,Quarry,"Crime, Drama, Thriller",8,14641,2016
tt2548418,"Jonathan Strange & Mr Norrell","Fantasy, War",8,14232,2015
tt18926162,Tomorrow,"Action, Comedy, Drama",8,14012,2022
tt2314952,"Comedians in Cars Getting Coffee","Comedy, Family, Talk-Show",8,13775,2012
tt15282746,"Drops of God",Drama,8,13687,2023
tt9778022,Abhay,"Crime, Thriller",8,13580,2019
tt4452630,"Code Black",Drama,8,13545,2015
tt10982034,Trying,"Comedy, Drama, Romance",8,13481,2020
tt20285780,"The Artful Dodger","Crime, Drama, History",8,13363,2023
tt0847150,"Sense & Sensibility","Drama, Romance",8,13281,2008
tt0115270,Millennium,"Crime, Drama, Horror",8,12592,1996
tt13273826,"The Uncanny Counter","Action, Fantasy, Horror",8,12401,2020
tt4877736,BrainDead,"Comedy, Drama, Horror",8,12278,2016
tt0772145,"Wolverine and the X-Men","Action, Adventure, Animation",8,12274,2008
tt0294097,"Harvey Birdman, Attorney at Law","Animation, Comedy, Sci-Fi",8,12268,2000
tt4855114,"Good Behavior","Crime, Drama, Mystery",8,12137,2016
tt0081874,"The Hitch Hiker's Guide to the Galaxy","Adventure, Comedy, Sci-Fi",8,11918,1981
tt5332732,Shahrzad,"Drama, History, Romance",8,11834,2015
tt15392100,"The Billion Dollar Code","Biography, Crime, Drama",8,11816,2021
tt1778108,"The Hour",Drama,8,11786,2011
tt0197182,"Third Watch","Action, Crime, Drama",8,11737,1999
tt0077097,"WKRP in Cincinnati",Comedy,8,11598,1978
tt14599438,"Jeen-yuhs: A Kanye Trilogy","Documentary, Music",8,11505,2022
tt1843678,"Scott & Bailey","Crime, Drama, Mystery",8,11439,2011
tt12392496,Undekhi,Crime,8,11056,2020
tt19072562,"Kaala Paani","Drama, Thriller",8,10777,2023
tt6905756,"Pagan Peak","Crime, Drama, Mystery",8,10546,2018
tt9022422,"The Tattooist of Auschwitz","Drama, History, Romance",8,10535,2024
tt28804856,"Scam 2003 - The Telgi Story","Biography, Crime, Drama",8,10511,2023
tt27411674,"Shekhar Home","Crime, Drama",8,10510,2024
tt6554240,Heels,"Drama, Sport",8,10361,2021
tt8005374,Explained,Documentary,8,10089,2018
tt31183656,"Maamla Legal Hai","Comedy, Drama",8,10024,2024
tt9140560,WandaVision,"Action, Comedy, Drama",7.9,384937,2021
tt2741602,"The Blacklist","Crime, Drama, Mystery",7.9,284664,2013
tt0844441,"True Blood","Drama, Fantasy, Mystery",7.9,263503,2008
tt2261227,"Altered Carbon","Action, Adventure, Drama",7.9,192868,2018
tt0098800,"The Fresh Prince of Bel-Air",Comedy,7.9,147239,1990
tt1830617,Grimm,"Crime, Drama, Fantasy",7.9,133505,2011
tt2191671,Elementary,"Crime, Drama, Mystery",7.9,121200,2012
tt15567174,"The Fall of the House of Usher","Drama, Horror, Mystery",7.9,120053,2023
tt0439100,Weeds,"Comedy, Crime, Drama",7.9,118691,2005
tt1740299,"The Man in the High Castle","Drama, Sci-Fi, Thriller",7.9,114077,2015
tt11743610,"The Terminal List","Action, Drama, Thriller",7.9,111554,2022
tt8064302,"Dead to Me","Comedy, Crime, Drama",7.9,102878,2019
tt1199099,Merlin,"Adventure, Drama, Fantasy",7.9,88857,2008
tt5016504,Preacher,"Action, Adventure, Comedy",7.9,83518,2016
tt2094262,"Da Vinci's Demons","Adventure, Biography, Drama",7.9,79803,2013
tt0112178,"Star Trek: Voyager","Action, Adventure, Drama",7.9,79257,1995
tt0162065,Angel,"Action, Adventure, Drama",7.9,77138,1999
tt4477976,Superstore,Comedy,7.9,73108,2015
tt0108757,ER,"Drama, Romance",7.9,69488,1994
tt3566726,"Jane the Virgin",Comedy,7.9,60896,2014
tt0805663,Jericho,"Action, Drama, Mystery",7.9,59449,2006
tt0796264,Eureka,"Adventure, Comedy, Drama",7.9,59437,2006
tt2708480,"The Terror","Adventure, Drama, Horror",7.9,55590,2018
tt1103987,Leverage,"Crime, Mystery, Thriller",7.9,55018,2008
tt0115157,"Dexter's Laboratory","Adventure, Animation, Comedy",7.9,54997,1996
tt1582457,"The Borgias","Crime, Drama, History",7.9,54618,2011
tt2654580,"Almost Human","Action, Crime, Drama",7.9,52564,2013
tt7235466,9-1-1,"Action, Drama, Thriller",7.9,51656,2018
tt5952634,"The Spy","Biography, Drama, History",7.9,51298,2019
tt3865236,"Into the Badlands","Action, Adventure, Drama",7.9,50598,2015
tt2699110,"The Affair",Drama,7.9,49957,2014
tt4122068,Humans,"Drama, Sci-Fi",7.9,43382,2015
tt0063950,"Scooby Doo, Where Are You!","Adventure, Animation, Comedy",7.9,43264,1969
tt0118401,"Midsomer Murders","Crime, Drama, Mystery",7.9,41000,1997
tt26933824,"Nobody Wants This","Comedy, Romance",7.9,40774,2024
tt4320258,"Resurrection: Ertugrul","Action, Adventure, Drama",7.9,40627,2014
tt0343314,"Teen Titans","Action, Adventure, Animation",7.9,39449,2003
tt2137109,"Masters of Sex","Drama, Romance",7.9,38966,2013
tt32258354,"Murder in Mahim",Mystery,7.9,38925,2024
tt0131613,"Teenage Mutant Ninja Turtles","Action, Adventure, Animation",7.9,38594,1987
tt0480489,"Elfen Lied","Action, Animation, Drama",7.9,38137,2004
tt8543390,"Modern Love","Comedy, Drama, Romance",7.9,37608,2019
tt1255913,"Bored to Death","Comedy, Crime, Drama",7.9,34972,2009
tt1958961,Lilyhammer,"Comedy, Crime, Drama",7.9,32944,2012
tt11379026,Ghosts,"Comedy, Fantasy",7.9,32878,2021
tt8910922,"Solar Opposites","Adventure, Animation, Comedy",7.9,32524,2020
tt5368542,"The Exorcist","Drama, Horror, Mystery",7.9,32410,2016
tt14824792,Ted,Comedy,7.9,31895,2024
tt2262532,"The Fosters","Drama, Romance",7.9,31349,2013
