id,title,genres,averageRating,numVotes,releaseYear
tt0115683,Bio-Dome,Comedy,4.4,30288,1996
tt4590256,"He's All That","Comedy, Romance",4.4,29702,2021
tt5635026,"Peter Pan & Wendy","Adventure, Family, Fantasy",4.4,28667,2023
tt2167202,Getaway,"Action, Thriller",4.4,25458,2013
tt0088206,Supergirl,"Action, Adventure, Fantasy",4.4,24477,1984
tt3595298,"Prem Ratan Dhan Payo","Action, Drama, Musical",4.4,23984,2015
tt0383060,Zoom,"Action, Adventure, Comedy",4.4,23150,2006
tt1748197,Setup,"Action, Crime, Drama",4.4,21923,2011
tt6745550,"Exit 0","Mystery, Thriller",4.4,21194,2019
tt0393735,"The Shaggy Dog","Comedy, Family, Fantasy",4.4,20413,2006
tt0192731,"Urban Legends: Final Cut","Horror, Mystery",4.4,19307,2000
tt0249380,Baise-moi,"Crime, Drama, Thriller",4.4,18795,2000
tt6772804,"Escape Plan: The Extractors","Action, Crime, Thriller",4.4,17675,2019
tt7456312,"The Last Thing He Wanted","Crime, Drama, Mystery",4.4,16961,2020
tt1287468,"Cats & Dogs: The Revenge of Kitty Galore","Action, Comedy, Family",4.4,16513,2010
tt0196267,"Cruel Intentions 2",Drama,4.4,16386,2000
tt11947158,"Ek Villain Returns","Action, Crime, Romance",4.4,15902,2022
tt6528290,"Knights of the Zodiac","Action, Adventure, Drama",4.4,14774,2023
tt0113010,"Fair Game","Action, Romance, Thriller",4.4,14087,1995
tt8195518,Cuck,"Crime, Drama, Thriller",4.4,13646,2019
tt0396592,"Fat Albert","Comedy, Family, Fantasy",4.4,13165,2004
tt2314824,"Behaving Badly","Comedy, Romance",4.4,12506,2014
tt0337636,"Hellraiser: Deader","Horror, Mystery, Thriller",4.4,12230,2005
tt3774790,"400 Days","Mystery, Sci-Fi, Thriller",4.4,11354,2015
tt3584496,"Mermaid Down","Fantasy, Horror, Mystery",4.4,11211,2019
tt0334965,"Bring It on: Again","Comedy, Sport",4.4,11014,2004
tt0469916,"Hollow Man II","Action, Horror, Sci-Fi",4.4,10422,2006
tt1428614,Adanali,"Action, Comedy, Crime",4.4,10260,2008
tt0113762,"The Mangler","Horror, Mystery",4.4,10192,1995
tt1564585,Skyline,"Action, Sci-Fi, Thriller",4.5,92803,2010
tt1241317,"Death Note","Crime, Drama, Fantasy",4.5,91931,2017
tt1261945,"Sex and the City 2","Comedy, Drama, Romance",4.5,85317,2010
tt3554046,"Space Jam: A New Legacy","Adventure, Animation, Comedy",4.5,82313,2021
tt4477536,"Fifty Shades Freed","Drama, Mystery, Romance",4.5,76699,2018
tt0329774,"xXx: State of the Union","Action, Adventure, Crime",4.5,74396,2005
tt0211443,"Jason X","Action, Horror, Sci-Fi",4.5,63176,2001
tt0430304,"Little Man","Comedy, Crime",4.5,61372,2006
tt1204977,Ouija,"Horror, Mystery, Thriller",4.5,59143,2014
tt0144528,"Nutty Professor II: The Klumps","Comedy, Romance, Sci-Fi",4.5,54018,2000
tt0097388,"Friday the 13th Part VIII: Jason Takes Manhattan","Adventure, Horror, Thriller",4.5,44764,1989
tt0498381,Rings,"Drama, Horror, Mystery",4.5,43919,2017
tt0457297,"The Butterfly Effect 2","Drama, Sci-Fi, Thriller",4.5,37712,2006
tt0257568,"Kangaroo Jack","Action, Adventure, Comedy",4.5,34332,2003
tt0120841,"Species II","Action, Horror, Sci-Fi",4.5,32290,1998
tt13130948,Shehzada,"Action, Comedy, Drama",4.5,31644,2023
tt1464174,"Big Mommas: Like Father, Like Son","Action, Comedy, Crime",4.5,30009,2011
tt1865567,"Wrong Turn 4: Bloody Beginnings","Adventure, Horror",4.5,28876,2011
tt0367085,"Soul Plane",Comedy,4.5,24977,2004
tt9419834,"Secret Obsession","Crime, Drama, Mystery",4.5,24884,2019
tt0486640,Postal,"Action, Comedy, Crime",4.5,24513,2007
tt4439620,"Redemption Day","Action, Drama, Thriller",4.5,24351,2021
tt1373215,"Recep Ivedik 2",Comedy,4.5,23314,2009
tt0110027,"Highlander: The Final Dimension","Action, Fantasy, Romance",4.5,22430,1994
tt0489018,"Day of the Dead","Action, Horror, Sci-Fi",4.5,22049,2008
tt6915770,Starfish,"Drama, Romance, Thriller",4.5,19385,2023
tt10148174,"The Walking Dead: World Beyond","Drama, Horror",4.5,18710,2020
tt6774786,Occupation,"Action, Drama, Sci-Fi",4.5,17548,2018
tt1878841,"The Darkness","Horror, Thriller",4.5,17315,2016
tt0110687,North,"Adventure, Comedy, Drama",4.5,14975,1994
tt1212974,"Bitch Slap","Action, Comedy, Crime",4.5,14248,2009
tt4876134,"The Misfits","Action, Adventure, Comedy",4.5,14144,2021
tt0461703,Skinwalkers,"Action, Fantasy, Horror",4.5,13912,2006
tt0101627,"Critters 3","Comedy, Horror, Sci-Fi",4.5,13588,1991
tt0100934,"Wild Orchid","Drama, Romance",4.5,13144,1989
tt0482603,"Space Chimps","Adventure, Animation, Comedy",4.5,12762,2008
tt6143568,"The Humanity Bureau","Sci-Fi, Thriller",4.5,12267,2017
tt14813212,"The Munsters","Comedy, Family, Fantasy",4.5,12103,2022
tt1274586,"Dying of the Light","Action, Drama, Thriller",4.5,11725,2014
tt1913166,Nurse,"Horror, Thriller",4.5,11679,2013
tt0308353,"Happily N'Ever After","Adventure, Animation, Comedy",4.5,11261,2006
tt1031254,"Lost Boys: The Tribe","Comedy, Horror, Thriller",4.5,10855,2008
tt0827782,"Return to House on Haunted Hill","Crime, Fantasy, Horror",4.5,10722,2007
tt2978626,"It's Entertainment","Action, Comedy, Drama",4.5,10046,2014
tt0758730,"Aliens vs. Predator: Requiem","Action, Horror, Sci-Fi",4.6,138189,2007
tt0119303,"Home Alone 3","Action, Comedy, Crime",4.6,129174,1997
tt4465564,"Fifty Shades Darker","Drama, Mystery, Romance",4.6,114473,2017
tt2109184,"Paranormal Activity 4","Horror, Mystery",4.6,71341,2012
tt11117570,Tandav,"Drama, Thriller",4.6,61163,2021
tt1231580,"Alvin and the Chipmunks: The Squeakquel","Adventure, Comedy, Family",4.6,56101,2009
tt0155975,Psycho,"Horror, Mystery, Thriller",4.6,51291,1998
tt0117765,Striptease,"Comedy, Crime, Drama",4.6,48979,1996
tt10121392,"Thunder Force","Action, Adventure, Comedy",4.6,46313,2021
tt2528814,"God's Not Dead","Drama, Romance",4.6,45684,2014
tt0316732,Taxi,"Action, Comedy, Crime",4.6,45589,2004
tt0132245,Driven,"Action, Drama, Sport",4.6,43633,2001
tt0084021,"Grease 2","Comedy, Music, Musical",4.6,39239,1982
tt0095882,"Police Academy 5: Assignment: Miami Beach","Comedy, Crime",4.6,39055,1988
tt1255916,"Hostel: Part III",Horror,4.6,36567,2011
tt0116654,"The Island of Dr. Moreau","Horror, Sci-Fi, Thriller",4.6,36114,1996
tt0110657,"The Next Karate Kid","Action, Drama, Family",4.6,34735,1994
tt4978420,Borderlands,"Action, Adventure, Comedy",4.6,32728,2024
tt2473510,"Paranormal Activity: The Ghost Dimension","Horror, Mystery",4.6,31425,2015
tt1261978,"Wrong Turn 3: Left for Dead","Adventure, Fantasy, Horror",4.6,29850,2009
tt2799166,"The Pyramid","Horror, Mystery, Thriller",4.6,27743,2014
tt0110725,"On Deadly Ground","Action, Adventure, Thriller",4.6,25881,1994
tt1798632,Firestarter,"Drama, Horror, Sci-Fi",4.6,23878,2022
tt0374563,Captivity,"Crime, Horror, Mystery",4.6,23871,2007
tt1302067,"Yogi Bear","Adventure, Animation, Comedy",4.6,23763,2010
tt0115986,"The Crow: City of Angels","Action, Crime, Fantasy",4.6,22536,1996
tt0338763,"Battle Royale II","Action, Adventure, Drama",4.6,21677,2003
tt0144964,"Highlander: Endgame","Action, Adventure, Fantasy",4.6,21542,2000
tt1472584,"Max Steel","Action, Adventure, Fantasy",4.6,20870,2016
tt1901024,"Dark Crimes","Crime, Drama, Mystery",4.6,20416,2016
tt1053859,"The Grudge 3","Horror, Mystery, Thriller",4.6,19985,2009
tt22050754,"The Strangers: Chapter 1",Horror,4.6,19473,2024
tt1085492,"The Prince","Action, Thriller",4.6,19337,2014
tt1886493,"Catch .44","Action, Thriller",4.6,18030,2011
tt0492486,Shrooms,"Comedy, Horror, Mystery",4.6,17929,2007
tt5834874,"Trigger Warning","Action, Crime, Thriller",4.6,17717,2024
tt4685762,"The Craft: Legacy","Drama, Fantasy, Horror",4.6,17320,2020
tt0297162,"Half Past Dead","Action, Crime, Thriller",4.6,17021,2002
tt1087461,"Megan Is Missing","Drama, Horror, Thriller",4.6,17017,2011
tt5059406,"I Am the Pretty Thing That Lives in the House","Drama, Horror, Mystery",4.6,16748,2016
tt0106453,"Body of Evidence","Drama, Thriller",4.6,16736,1993
tt0358349,"Agent Cody Banks 2: Destination London","Action, Adventure, Comedy",4.6,16196,2004
tt0080391,"Attack of the Killer Tomatoes!","Adventure, Comedy, Horror",4.6,15328,1978
tt1552224,Outcast,"Action, Adventure, Thriller",4.6,14486,2014
tt10308928,"Force of Nature","Action, Adventure, Crime",4.6,13771,2020
tt1142800,"Madea Goes to Jail","Comedy, Crime, Drama",4.6,13144,2009
tt0844671,College,Comedy,4.6,12737,2008
tt15387058,Choice,"Action, Adventure, Drama",4.6,12678,2024
tt3322892,XX,Horror,4.6,12551,2017
tt14145436,"Pet Sematary: Bloodlines","Fantasy, Horror",4.6,12514,2023
tt0462229,"Code Name: The Cleaner","Action, Comedy, Crime",4.6,12281,2007
tt0110329,"Leprechaun 2","Comedy, Fantasy, Horror",4.6,12214,1994
tt0092115,Troll,"Comedy, Fantasy, Horror",4.6,12068,1986
tt0787505,"Rest Stop","Horror, Romance, Thriller",4.6,11966,2006
tt0486578,"First Sunday","Comedy, Crime, Drama",4.6,11882,2008
tt0103003,"Suburban Commando","Action, Comedy, Sci-Fi",4.6,11389,1991
tt7238392,"Taxi 5","Action, Comedy, Crime",4.6,11137,2018
tt0428251,Venom,Horror,4.6,11036,2005
tt14263856,"Last the Night","Horror, Thriller",4.6,10944,2022
tt0092534,"Allan Quatermain and the Lost City of Gold","Action, Adventure, Comedy",4.6,10693,1986
tt7638344,Dhadak,"Drama, Romance",4.6,10684,2018
tt0130236,"Samurai Cop","Action, Crime, Thriller",4.6,10491,1991
tt3458254,"Patient Zero","Action, Drama, Horror",4.6,10459,2018
tt11656220,"Midnight in the Switchgrass","Crime, Mystery, Thriller",4.6,10457,2021
tt0109015,"3 Ninjas Kick Back","Action, Comedy, Family",4.6,10102,1994
tt4651410,"Precious Cargo","Action, Comedy, Thriller",4.6,10010,2016
tt0357277,Elektra,"Action, Adventure, Crime",4.7,100358,2005
tt0426592,"Superhero Movie","Action, Comedy, Sci-Fi",4.7,77669,2008
tt1608290,"Zoolander 2","Action, Adventure, Comedy",4.7,77488,2016
tt0110216,Junior,"Comedy, Romance, Sci-Fi",4.7,74159,1994
tt11755740,"Texas Chainsaw Massacre","Crime, Horror, Thriller",4.7,64490,2022
tt0831887,"The Spirit","Action, Crime, Fantasy",4.7,63236,2008
tt1075747,"Jonah Hex","Action, Drama, Fantasy",4.7,62599,2010
tt8426926,Shamshera,"Action, Adventure, Drama",4.7,57373,2022
tt0367652,"Deuce Bigalow: European Gigolo",Comedy,4.7,54030,2005
tt1139668,"The Unborn","Horror, Mystery, Thriller",4.7,53784,2009
tt0101917,"Freddy's Dead: The Final Nightmare","Fantasy, Horror",4.7,52519,1991
tt0240515,"Freddy Got Fingered",Comedy,4.7,52246,2001
tt0091225,"Howard the Duck","Action, Adventure, Comedy",4.7,52017,1986
tt1407050,"American Pie Presents: The Book of Love",Comedy,4.7,50150,2009
tt0100050,"Look Who's Talking Too","Comedy, Family, Romance",4.7,49403,1990
tt0240462,"Dr. Dolittle 2","Comedy, Family, Fantasy",4.7,48094,2001
tt3181822,"The Boy Next Door",Thriller,4.7,46649,2015
tt1114677,"Hannah Montana: The Movie","Comedy, Drama, Family",4.7,46555,2009
tt0113253,"Halloween: The Curse of Michael Myers","Horror, Thriller",4.7,43604,1995
tt2334871,Snatched,"Action, Adventure, Comedy",4.7,38012,2017
tt1714209,"In the Land of Blood and Honey","Drama, Romance, War",4.7,34740,2011
tt0366174,"Anacondas: The Hunt for the Blood Orchid","Action, Adventure, Horror",4.7,34675,2004
tt7721800,Bharat,"Action, Comedy, Drama",4.7,32789,2019
tt0361467,"Confessions of a Teenage Drama Queen","Comedy, Family, Music",4.7,31951,2004
tt0454919,Pulse,"Horror, Sci-Fi, Thriller",4.7,31292,2006
tt0454082,"Black Christmas",Horror,4.7,31133,2006
tt0270980,"My Boss's Daughter","Comedy, Romance",4.7,30898,2003
tt13610562,"The Bubble",Comedy,4.7,29127,2022
tt1729637,Bodyguard,"Action, Comedy, Drama",4.7,28408,2011
tt14174940,Interceptor,"Action, Adventure, Drama",4.7,27998,2022
tt13186604,Uglies,"Action, Adventure, Drama",4.7,26824,2024
tt13280476,"Sins of the Father","Crime, Drama, Mystery",4.7,26577,2022
tt1603257,ATM,"Horror, Mystery, Thriller",4.7,25719,2012
tt0114825,"Vampire in Brooklyn","Comedy, Fantasy, Horror",4.7,25647,1995
tt1340094,"The Crow","Action, Crime, Fantasy",4.7,25273,2024
tt9682428,"Night Swim","Horror, Thriller",4.7,25202,2024
tt0411705,"9 Songs","Drama, Music, Romance",4.7,24387,2004
tt2828996,"A Haunted House 2","Comedy, Fantasy, Horror",4.7,23965,2014
tt6199572,Capone,"Biography, Crime, Drama",4.7,23726,2020
tt9173418,"Brahms: The Boy II","Drama, Horror, Mystery",4.7,21288,2020
tt0095889,"Poltergeist III","Horror, Thriller",4.7,21233,1988
tt1935896,"The ABCs of Death","Comedy, Horror",4.7,20730,2012
tt0205271,"Dr. T & the Women","Comedy, Drama, Romance",4.7,20430,2000
tt9067020,"The I-Land","Adventure, Drama, Mystery",4.7,19894,2019
tt1524575,"The Vatican Tapes","Horror, Thriller",4.7,19477,2015
tt10600398,"We Can Be Heroes","Action, Animation, Comedy",4.7,17691,2020
tt21307994,Skinamarink,"Horror, Mystery",4.7,17444,2022
tt15012366,"The Empire","Action, Drama, History",4.7,17306,2021
tt2124787,"Final Girl","Horror, Thriller",4.7,17083,2015
tt8615822,"Occupation: Rainfall","Action, Sci-Fi",4.7,15613,2020
tt7545266,"Like a Boss",Comedy,4.7,15543,2020
tt11364772,Kabzaa,"Action, Crime, Thriller",4.7,15449,2023
tt26658104,Imaginary,"Horror, Mystery, Thriller",4.7,15282,2024
tt0246544,"The Musketeer","Action, Adventure, Romance",4.7,15163,2001
tt1300853,"Green Street Hooligans 2","Crime, Drama, Sport",4.7,14724,2009
tt5539054,"You Get Me","Crime, Drama, Mystery",4.7,14625,2017
tt0326769,"Biker Boyz","Action, Drama",4.7,14298,2003
tt0844993,"Hoodwinked Too! Hood vs. Evil","Adventure, Animation, Comedy",4.7,14203,2011
tt0250310,"Corky Romano","Comedy, Crime",4.7,13871,2001
tt0106471,"Boxing Helena","Drama, Mystery, Romance",4.7,13356,1993
tt13070038,"After Ever Happy","Drama, Romance",4.7,12498,2022
tt1117581,Arena,"Action, Thriller",4.7,12470,2011
tt0433442,"The Return","Horror, Mystery, Thriller",4.7,12437,2005
tt0093278,Ishtar,"Action, Adventure, Comedy",4.7,12309,1987
tt27785634,"Episode #1.1","Comedy, Drama, Romance",4.7,11841,2023
tt0156841,"The Next Best Thing","Comedy, Drama, Romance",4.7,11819,2000
tt9026184,"Girl on the Third Floor","Drama, Horror, Mystery",4.7,11384,2019
tt0290212,"Full Frontal","Comedy, Romance",4.7,11373,2002
tt0270707,"The Truth About Charlie","Mystery, Thriller",4.7,11149,2002
tt13235822,Umma,"Drama, Horror, Mystery",4.7,10971,2022
tt0116671,"Jack Frost","Comedy, Fantasy, Horror",4.7,10957,1997
tt0119152,"Free Willy 3: The Rescue","Adventure, Drama, Family",4.7,10934,1997
tt1815708,Freelancers,"Action, Crime, Drama",4.7,10820,2012
tt1385912,"I Can Do Bad All by Myself","Comedy, Drama",4.7,10814,2009
tt10023024,"Love Aaj Kal","Drama, Romance",4.7,10800,2020
tt1391137,"Why Did I Get Married Too?","Comedy, Drama, Romance",4.7,10427,2010
tt1259571,"The Twilight Saga: New Moon","Adventure, Drama, Fantasy",4.8,305190,2009
tt1815862,"After Earth","Action, Adventure, Sci-Fi",4.8,211402,2013
tt0130018,"I Still Know What You Did Last Summer","Horror, Mystery, Thriller",4.8,80534,1998
tt0374536,Bewitched,"Comedy, Fantasy, Romance",4.8,76266,2005
tt0333780,"Legally Blonde 2: Red, White & Blonde",Comedy,4.8,74311,2003
tt0255798,"The Animal","Comedy, Sci-Fi",4.8,64787,2001
tt1311067,"Halloween II",Horror,4.8,61368,2009
tt1572315,"Texas Chainsaw","Horror, Thriller",4.8,57338,2013
tt0421729,"Big Momma's House 2","Comedy, Crime",4.8,47250,2006
tt0398913,"DOA: Dead or Alive","Action, Adventure, Mystery",4.8,46742,2006
tt3387542,"The Forest","Horror, Mystery, Thriller",4.8,46324,2016
tt3291150,"The Expendables 4","Action, Adventure, Thriller",4.8,45995,2023
tt0089173,"Friday the 13th: A New Beginning","Horror, Mystery, Thriller",4.8,45760,1985
tt0881891,"All About Steve","Comedy, Family, Romance",4.8,44880,2009
tt12921446,"The Exorcist: Believer",Horror,4.8,44846,2023
tt0452681,"The Santa Clause 3: The Escape Clause","Adventure, Comedy, Family",4.8,43273,2006
tt1265990,"The Roommate","Drama, Horror, Thriller",4.8,42026,2011
tt0211181,"102 Dalmatians","Adventure, Comedy, Family",4.8,40171,2000
tt4191580,"Meet the Blacks","Comedy, Horror",4.8,38089,2016
tt0119013,"Double Team","Action, Comedy, Sci-Fi",4.8,37252,1997
tt0108308,"Teenage Mutant Ninja Turtles III","Action, Adventure, Comedy",4.8,37050,1993
tt3256226,IO,"Adventure, Drama, Sci-Fi",4.8,36744,2019
tt0419946,"The Marine","Action, Comedy, Drama",4.8,36348,2006
tt0368578,"Are We There Yet?","Adventure, Comedy, Family",4.8,35121,2005
tt4986098,"The Titan","Drama, Mystery, Romance",4.8,33915,2018
tt0326856,Envy,Comedy,4.8,32603,2004
tt0107387,Leprechaun,"Comedy, Fantasy, Horror",4.8,31284,1993
tt2339741,"The Woman in Black 2: Angel of Death","Drama, Horror, Thriller",4.8,29897,2014
tt11497716,"The Legend","Action, Drama, Romance",4.8,29419,2022
tt0411951,Tekken,"Action, Crime, Drama",4.8,28831,2010
tt14482414,"Racket Boys","Comedy, Drama, Sport",4.8,28242,2021
tt11514780,"Choose or Die","Drama, Horror, Thriller",4.8,26879,2022
tt0335121,Godsend,"Action, Drama, Fantasy",4.8,26742,2004
tt0231402,"Crocodile Dundee in Los Angeles","Action, Adventure, Comedy",4.8,26559,2001
tt14088510,Tarot,Horror,4.8,25836,2024
tt14060094,Blacklight,"Action, Drama, Thriller",4.8,25634,2022
tt0104009,"Cool World","Animation, Comedy, Fantasy",4.8,25457,1992
tt0480271,"Van Wilder: The Rise of Taj","Comedy, Romance",4.8,24215,2006
tt2578802,"Remember the Monsters?","Crime, Drama, Mystery",4.8,23550,2013
tt12783454,"The Kissing Booth 3","Comedy, Romance",4.8,23360,2021
tt0467110,Underdog,"Action, Adventure, Comedy",4.8,23036,2007
tt1134854,"Survival of the Dead","Comedy, Drama, Horror",4.8,22823,2009
tt4244162,"Beta Test","Action, Sci-Fi, Thriller",4.8,22108,2016
tt0872230,"My Soul to Take","Horror, Mystery, Thriller",4.8,21952,2010
tt13069986,"After We Fell","Drama, Romance",4.8,21603,2021
tt2784512,Zombeavers,"Comedy, Horror",4.8,21062,2014
tt2112131,"Fearless 2","Action, Comedy, Crime",4.8,20279,2012
tt0134983,Supernova,"Horror, Sci-Fi, Thriller",4.8,19796,2000
tt0166276,Monkeybone,"Comedy, Fantasy",4.8,19471,2001
tt0144814,"The Rage: Carrie 2","Drama, Horror, Sci-Fi",4.8,18407,1999
tt6394324,Charmed,"Drama, Fantasy, Mystery",4.8,18266,2018
tt15387030,Day,"Action, Adventure, Drama",4.8,17948,2024
tt0086361,"Staying Alive","Drama, Music, Romance",4.8,17906,1983
tt0143808,"Pocahontas 2: Journey to a New World","Adventure, Animation, Drama",4.8,17768,1998
tt1801552,Gotti,"Biography, Crime, Drama",4.8,17509,2018
tt1975159,"Flight 7500","Drama, Horror, Sci-Fi",4.8,17459,2014
tt4565520,"The Layover","Comedy, Romance",4.8,17262,2017
tt0484562,"The Seeker: The Dark Is Rising","Adventure, Drama, Family",4.8,15946,2007
tt1935897,"Amityville: The Awakening","Horror, Thriller",4.8,15904,2017
tt8461224,"The Tax Collector","Action, Crime, Drama",4.8,15794,2020
tt0409011,Lovewrecked,"Adventure, Comedy, Romance",4.8,15705,2005
tt5689068,"Why We're Killing Gunther","Action, Comedy, Thriller",4.8,15621,2017
tt12004280,"Too Hot to Handle","Documentary, Game-Show, Reality-TV",4.8,15412,2020
tt0772193,Primeval,"Action, Adventure, Crime",4.8,15342,2007
tt26926267,"Mother of the Bride","Comedy, Drama, Romance",4.8,15318,2024
tt2582500,"Shut In","Drama, Horror, Mystery",4.8,15189,2016
tt0108539,"Weekend at Bernie's II","Adventure, Comedy, Fantasy",4.8,14713,1993
tt0283632,They,"Horror, Mystery, Thriller",4.8,14248,2002
tt1576699,"Mirrors 2","Horror, Mystery",4.8,13759,2010
tt11950142,"Just Jen","Action, Adventure, Comedy",4.8,13399,2022
tt0162983,"Hanging Up","Comedy, Drama",4.8,13315,2000
tt1705952,Tarzan,"Action, Adventure, Animation",4.8,13142,2013
tt0120695,"From Dusk Till Dawn 3: The Hangman's Daughter","Horror, Thriller, Western",4.8,12861,1999
tt1780762,Aftershock,"Action, Adventure, Horror",4.8,12580,2012
tt1319733,"Road Trip: Beer Pong",Comedy,4.8,12504,2009
tt1231287,"Labor Pains","Comedy, Romance",4.8,12239,2009
tt1132449,"Lay the Favorite","Comedy, Drama, Romance",4.8,12208,2012
tt1756851,Twixt,"Comedy, Fantasy, Horror",4.8,12143,2011
tt6843812,"Baaghi 2","Action, Crime, Drama",4.8,11955,2018
tt12592252,Songbird,"Drama, Sci-Fi, Thriller",4.8,11920,2020
tt5498354,"Horizon Line","Action, Adventure, Drama",4.8,11918,2020
tt8075016,"The Courier","Action, Crime, Drama",4.8,11866,2019
tt3836512,Ratter,"Drama, Horror, Thriller",4.8,11610,2015
tt0160484,"Lost Souls","Drama, Horror, Thriller",4.8,11494,2000
tt0084814,"Trail of the Pink Panther","Comedy, Crime, Mystery",4.8,11467,1982
tt5862166,"The Poison Rose","Crime, Mystery, Thriller",4.8,11460,2019
tt0093608,Nekromantik,Horror,4.8,11394,1988
tt4552524,Jeruzalem,"Horror, Sci-Fi, Thriller",4.8,11319,2015
tt0094321,"Who's That Girl","Comedy, Music, Romance",4.8,11309,1987
tt2247692,"2016: Obama's America",Documentary,4.8,11053,2012
tt1945062,"About Cherry",Drama,4.8,11048,2012
tt0119214,"Gone Fishin'","Comedy, Crime",4.8,10765,1997
tt1407049,Altitude,"Horror, Mystery, Sci-Fi",4.8,10714,2010
tt4157728,"The Last Boy","Fantasy, Mystery, Sci-Fi",4.8,10410,2019
tt0267248,Abandon,"Drama, Mystery, Romance",4.8,10243,2002
tt7838536,Awoken,"Horror, Mystery, Thriller",4.8,10223,2019
tt0100475,Repossessed,"Comedy, Fantasy, Horror",4.8,10147,1990
tt1324999,"The Twilight Saga: Breaking Dawn - Part 1","Adventure, Drama, Fantasy",4.9,258721,2011
tt0120891,"Wild Wild West","Action, Comedy, Sci-Fi",4.9,169059,1999
tt0305357,"Charlie's Angels: Full Throttle","Action, Adventure, Comedy",4.9,134674,2003
tt0118615,Anaconda,"Action, Adventure, Horror",4.9,114467,1997
tt3605418,"Knock Knock","Crime, Thriller",4.9,107710,2015
tt1045778,"Year One",Comedy,4.9,105098,2009
tt1320261,"Gulliver's Travels","Adventure, Comedy, Family",4.9,74762,2010
tt1273235,"A Serbian Film","Horror, Mystery, Thriller",4.9,74217,2010
tt0938330,"Silent Hill: Revelation","Horror, Mystery, Thriller",4.9,67826,2012
tt1093357,"The Darkest Hour","Action, Adventure, Horror",4.9,64455,2011
tt1029360,Poltergeist,"Horror, Thriller",4.9,62644,2015
tt0983946,"Fantasy Island","Fantasy, Horror, Mystery",4.9,60313,2020
tt0228333,"Ghosts of Mars","Action, Horror, Sci-Fi",4.9,58921,2001
tt2103254,Tammy,"Comedy, Romance",4.9,55556,2014
tt2479478,"The Ridiculous 6","Action, Adventure, Comedy",4.9,54792,2015
tt0400497,"Herbie Fully Loaded","Adventure, Comedy, Family",4.9,51653,2005
tt0387575,"Seed of Chucky","Comedy, Horror, Thriller",4.9,51431,2004
tt0097474,"Halloween 5: The Revenge of Michael Myers","Horror, Thriller",4.9,48740,1989
tt1562871,Ra.One,"Action, Adventure, Sci-Fi",4.9,47845,2011
tt0104437,"Honey, I Blew Up the Kid","Adventure, Comedy, Family",4.9,47612,1992
tt12785720,"The Witcher: Blood Origin","Action, Adventure, Drama",4.9,45890,2022
tt0265087,"Black Knight","Adventure, Comedy, Fantasy",4.9,44021,2001
tt1314228,"Did You Hear About the Morgans?","Comedy, Drama, Romance",4.9,43238,2009
tt1366365,"The Cold Light of Day","Action, Thriller",4.9,40180,2012
tt0219653,"Dracula 2000","Action, Fantasy, Horror",4.9,37260,2000
tt0118747,"Blues Brothers 2000","Action, Comedy, Crime",4.9,35189,1998
tt0285462,"Boat Trip",Comedy,4.9,32638,2002
tt0242998,Valentine,"Horror, Mystery, Thriller",4.9,30706,2001
tt1193516,"Recep Ivedik",Comedy,4.9,29525,2008
tt4154858,Inhumans,"Action, Adventure, Sci-Fi",4.9,29374,2017
tt1452628,"Vanishing on 7th Street","Horror, Mystery, Thriller",4.9,27698,2010
tt10418662,Awake,"Action, Adventure, Drama",4.9,27014,2021
tt0363282,"New York Minute","Adventure, Comedy, Crime",4.9,25299,2004
tt24517830,"Bad Newz","Comedy, Romance",4.9,25285,2024
tt0102719,"Problem Child 2","Comedy, Family",4.9,24135,1991
tt0105128,"Pet Sematary II","Fantasy, Horror, Thriller",4.9,24022,1992
tt2974918,"Alvin and the Chipmunks: The Road Chip","Adventure, Comedy, Family",4.9,23405,2015
tt13029044,Mother/Android,"Drama, Sci-Fi, Thriller",4.9,21633,2021
tt14042066,Dobaaraa,"Drama, Fantasy, Mystery",4.9,21174,2022
tt1179817,"The Secret Life of the American Teenager","Comedy, Drama, Family",4.9,21143,2008
tt8150814,"There's Someone Inside Your House","Horror, Mystery, Thriller",4.9,20511,2021
tt1708532,Ready,"Action, Comedy, Romance",4.9,20200,2011
tt0315824,"The Big Bounce","Comedy, Crime",4.9,18938,2004
tt2386237,Malevolent,"Horror, Mystery, Thriller",4.9,17802,2018
tt0865554,"The Informers","Crime, Drama, Thriller",4.9,17676,2008
tt0811106,"The Ten","Comedy, Romance",4.9,17030,2007
tt0330099,"The Brown Bunny",Drama,4.9,16917,2003
tt0120724,"Knock Off","Action, Crime, Thriller",4.9,16703,1998
tt1911662,"Vehicle 19","Action, Crime, Thriller",4.9,16093,2013
tt1653690,"Ong Bak 3",Action,4.9,14908,2010
tt0274546,"Hellraiser: Hellseeker","Horror, Mystery, Thriller",4.9,14894,2002
tt11240506,"Nobody Sleeps in the Woods Tonight","Fantasy, Horror, Mystery",4.9,14640,2020
tt2193265,"Welcome to the Jungle","Action, Adventure, Comedy",4.9,14224,2013
tt4558376,Downhill,"Comedy, Drama",4.9,14038,2020
tt1785635,"The Vault","Crime, Horror, Mystery",4.9,13845,2017
tt0132910,"The Crow: Salvation","Action, Crime, Fantasy",4.9,13076,2000
tt0389328,"Rise: Blood Hunter","Action, Crime, Horror",4.9,12714,2007
tt0476958,Amusement,"Crime, Horror, Mystery",4.9,12534,2008
tt2070862,"Temptation: Confessions of a Marriage Counselor",Drama,4.9,12524,2013
