id,title,type,genres,averageRating,numVotes,releaseYear
tt0098825,House of Cards,tvseries,Drama,8.5,15278,1990
tt0934320,Summer Heights High,tvseries,"Comedy, Drama, Family",8.5,15265,2007
tt26225038,Death's Game,tvseries,"Drama, Fantasy",8.5,15184,2023
tt0807832,Mushi-Shi,tvseries,"Animation, Drama, Fantasy",8.5,15047,2005
tt22185582,Sixer,tvseries,"Drama, Sport",8.5,14143,2022
tt27867155,Mr Bates vs. The Post Office,tvseries,"Biography, Drama",8.5,12923,2024
tt0315008,Great Teacher Onizuka,tvseries,"Animation, Comedy, Drama",8.5,12187,1999
tt0161952,Saint Seiya: Knights of the Zodiac,tvseries,"Action, Adventure, Animation",8.5,11567,1986
tt12369754,Staged,tvseries,"Comedy, Drama",8.5,10740,2020
tt0062550,The Bugs Bunny/Road Runner Hour,tvseries,"Animation, Comedy",8.5,10358,1968
tt11052470,Move to Heaven,tvseries,Drama,8.5,10291,2021
tt2301351,RuPaul's Drag Race All Stars,tvseries,"Game-Show, Reality-TV",8.5,10186,2012
tt5332206,Signal,tvseries,"Crime, Drama, Fantasy",8.5,10002,2016
tt1632701,Suits,tvseries,"Comedy, Drama",8.4,499017,2011
tt0460681,Supernatural,tvseries,"Drama, Fantasy, Horror",8.4,497548,2005
tt2467372,Brooklyn Nine-Nine,tvseries,"Comedy, Crime",8.4,380586,2013
tt0285403,Scrubs,tvseries,"Comedy, Drama",8.4,274187,2001
tt5675620,The Punisher,tvseries,"Action, Crime, Drama",8.4,273476,2017
tt12637874,Fallout,tvseries,"Action, Adventure, Drama",8.4,269913,2024
tt5834204,The Handmaid's Tale,tvseries,"Drama, Sci-Fi, Thriller",8.4,265023,2017
tt1119644,Fringe,tvseries,"Drama, Mystery, Sci-Fi",8.4,261272,2008
tt3920596,Big Little Lies,tvseries,"Crime, Drama, Mystery",8.4,231108,2017
tt7221388,Cobra Kai,tvseries,"Action, Comedy, Drama",8.4,214038,2018
tt9561862,"Love, Death & Robots",tvseries,"Action, Adventure, Animation",8.4,205328,2019
tt0285331,24,tvseries,"Action, Crime, Drama",8.4,199583,2001
tt10155688,Mare of Easttown,tvseries,"Crime, Drama, Mystery",8.4,197407,2021
tt3006802,Outlander,tvseries,"Adventure, Drama, Fantasy",8.4,183860,2014
tt0387199,Entourage,tvseries,"Comedy, Drama",8.4,178771,2004
tt9253284,Andor,tvseries,"Action, Adventure, Drama",8.4,178637,2022
tt2401256,The Night Of,tvseries,"Crime, Drama, Mystery",8.4,177616,2016
tt7657124,The Heroes,tvseries,"Animation, Drama, History",8.4,168645,2008
tt8398600,After Life,tvseries,"Comedy, Drama",8.4,157348,2019
tt1474684,Luther,tvseries,"Crime, Drama, Mystery",8.4,156885,2010
tt0409591,Naruto,tvseries,"Action, Adventure, Animation",8.4,136896,2002
tt2249364,Broadchurch,tvseries,"Crime, Drama, Mystery",8.4,131090,2013
tt2017109,Banshee,tvseries,"Action, Crime, Drama",8.4,130486,2013
tt0458290,Star Wars: The Clone Wars,tvseries,"Action, Adventure, Animation",8.4,126477,2008
tt2149175,The Americans,tvseries,"Crime, Drama, Mystery",8.4,114582,2013
tt0491738,Psych,tvseries,"Comedy, Crime, Mystery",8.4,112755,2006
tt0118480,Stargate SG-1,tvseries,"Action, Adventure, Drama",8.4,103341,1997
tt2788432,American Crime Story,tvseries,"Biography, Crime, Drama",8.4,100083,2016
tt9059760,Normal People,tvseries,"Drama, Romance",8.4,98252,2020
tt1220617,The Inbetweeners,tvseries,Comedy,8.4,96308,2008
tt0060028,Star Trek,tvseries,"Action, Adventure, Sci-Fi",8.4,95128,1966
tt6473300,Mirzapur,tvseries,"Action, Crime, Drama",8.4,88010,2018
tt1442462,The Good Wife,tvseries,"Crime, Drama, Mystery",8.4,84610,2009
tt4189022,Ash vs Evil Dead,tvseries,"Action, Comedy, Horror",8.4,81550,2015
tt0412253,Veronica Mars,tvseries,"Crime, Drama, Mystery",8.4,79367,2004
tt1759761,Veep,tvseries,Comedy,8.4,66300,2012
tt13616990,Chainsaw Man,tvseries,"Action, Adventure, Animation",8.4,65018,2022
tt0262150,Black Books,tvseries,Comedy,8.4,62649,2000
tt5249462,Erased,tvseries,"Animation, Crime, Drama",8.4,62152,2016
tt0995832,Generation Kill,tvseries,"Drama, War",8.4,60646,2008
tt0925266,Pushing Daisies,tvseries,"Comedy, Drama, Fantasy",8.4,60175,2007
tt2384811,Utopia,tvseries,"Drama, Mystery, Sci-Fi",8.4,52428,2013
tt0103584,X-Men,tvseries,"Action, Adventure, Animation",8.4,51317,1992
tt5743796,Warrior,tvseries,"Action, Crime, Drama",8.4,47653,2019
tt0319969,Carnivàle,tvseries,"Drama, Fantasy, Mystery",8.4,47509,2003
tt11247158,The Legend of Vox Machina,tvseries,"Action, Adventure, Animation",8.4,46081,2022
tt1227926,Dr. Horrible's Sing-Along Blog,tvseries,"Comedy, Musical, Sci-Fi",8.4,44467,2008
tt1942683,The Amazing World of Gumball,tvseries,"Adventure, Animation, Comedy",8.4,44261,2011
tt1830379,Top Boy,tvseries,"Crime, Drama, Thriller",8.4,42294,2011
tt0094582,The Wonder Years,tvseries,"Comedy, Drama, Family",8.4,41625,1988
tt0056751,Doctor Who,tvseries,"Adventure, Drama, Family",8.4,40211,1963
tt0458254,The Colbert Report,tvseries,"Comedy, News, Talk-Show",8.4,39298,2005
tt7658402,Harley Quinn,tvseries,"Action, Adventure, Animation",8.4,39119,2019
tt0094535,Red Dwarf,tvseries,"Comedy, Sci-Fi",8.4,37824,1988
tt0472027,John Adams,tvseries,"Biography, Drama, History",8.4,37578,2008
tt2578560,Broad City,tvseries,Comedy,8.4,36592,2014
tt0112175,Spider-Man: The Animated Series,tvseries,"Action, Adventure, Animation",8.4,36590,1994
tt2543312,Halt and Catch Fire,tvseries,Drama,8.4,36124,2014
tt0105946,Babylon 5,tvseries,"Action, Adventure, Drama",8.4,35267,1993
tt6439752,Snowfall,tvseries,"Crime, Drama",8.4,35111,2017
tt0478942,Life on Mars,tvseries,"Crime, Drama, Mystery",8.4,33357,2006
tt1883092,Generation War,tvseries,"Action, Drama, History",8.4,33282,2013
tt4192812,Unforgotten,tvseries,"Crime, Drama, Mystery",8.4,31986,2015
tt7078180,Violet Evergarden,tvseries,"Animation, Drama, Family",8.4,31986,2018
tt13433812,Vincenzo,tvseries,"Action, Comedy, Crime",8.4,31274,2021
tt4378376,Babylon Berlin,tvseries,"Crime, Drama, Thriller",8.4,31003,2017
tt0826760,The Killing,tvseries,"Crime, Drama, Mystery",8.4,30751,2007
tt14168162,Bosch: Legacy,tvseries,"Crime, Drama",8.4,29806,2022
tt8594324,Ghosts,tvseries,"Comedy, Fantasy",8.4,28396,2019
tt6905542,The Dark Crystal: Age of Resistance,tvseries,"Adventure, Family, Fantasy",8.4,27710,2019
tt0086659,'Allo 'Allo!,tvseries,"Comedy, History, War",8.4,27533,1982
tt6205862,Inside Look: The People v. O.J. Simpson - American Crime Story,tvseries,"Documentary, Short",8.4,27423,2016
tt0074028,The Muppet Show,tvseries,"Comedy, Family, Musical",8.4,26699,1976
tt0163503,Top Gear,tvseries,Documentary,8.4,25242,1978
tt0416394,The Mighty Boosh,tvseries,"Comedy, Fantasy, Musical",8.4,24489,2003
tt0235923,Invader ZIM,tvseries,"Action, Adventure, Animation",8.4,22979,2001
tt0098878,Northern Exposure,tvseries,"Comedy, Drama",8.4,22724,1990
tt0108872,My So-Called Life,tvseries,"Comedy, Drama, Romance",8.4,22364,1994
tt0083466,Police Squad!,tvseries,"Comedy, Crime",8.4,21338,1982
tt0408381,Doc Martin,tvseries,"Comedy, Drama, Romance",8.4,20962,2004
tt0976192,The Spectacular Spider-Man,tvseries,"Action, Adventure, Animation",8.4,20285,2008
tt0118266,The New Batman Adventures,tvseries,"Action, Adventure, Animation",8.4,19865,1997
tt1734135,Trollhunters: Tales of Arcadia,tvseries,"Action, Adventure, Animation",8.4,19665,2016
tt0075572,Roots,tvseries,"Biography, Drama, History",8.4,19235,1977
tt0066626,All in the Family,tvseries,"Comedy, Drama",8.4,19225,1971
tt2407574,My Mad Fat Diary,tvseries,"Comedy, Drama, Romance",8.4,19224,2013
tt8681148,This Is Going to Hurt,tvseries,"Biography, Comedy, Drama",8.4,19195,2022
tt0053479,The Andy Griffith Show,tvseries,"Comedy, Family",8.4,17587,1960
tt1553644,The Ricky Gervais Show,tvseries,"Animation, Comedy, Talk-Show",8.4,17284,2010
tt9174582,Brassic,tvseries,"Comedy, Drama",8.4,14840,2019
tt17921714,A Small Light,tvseries,"Biography, Drama, History",8.4,13892,2023
tt0924651,The Graham Norton Show,tvseries,"Comedy, Music, Talk-Show",8.4,13492,2007
tt0098833,Jeeves and Wooster,tvseries,Comedy,8.4,13328,1990
tt13409432,Ranking of Kings,tvseries,"Action, Adventure, Animation",8.4,13044,2021
tt10183988,Julie and the Phantoms,tvseries,"Adventure, Comedy, Drama",8.4,12672,2020
tt0184135,The League of Gentlemen,tvseries,"Comedy, Horror",8.4,12527,1999
tt0054533,The Dick Van Dyke Show,tvseries,"Comedy, Family",8.4,12214,1961
tt5514358,Steins;Gate 0,tvseries,"Animation, Drama, Mystery",8.4,12168,2018
tt24640580,Moving,tvseries,"Action, Adventure, Fantasy",8.4,12041,2023
tt4284216,Healer,tvseries,"Action, Comedy, Crime",8.4,11801,2014
tt0437729,The Late Late Show with Craig Ferguson,tvseries,"Comedy, Music, Talk-Show",8.4,11608,2005
tt1493239,Terriers,tvseries,"Comedy, Crime, Drama",8.4,11409,2010
tt0096626,The Kids in the Hall,tvseries,Comedy,8.4,11257,1988
tt10324164,Prehistoric Planet,tvseries,"Animation, Documentary, History",8.4,11081,2022
tt0112084,Mr. Show with Bob and David,tvseries,Comedy,8.4,10717,1995
tt6461346,Stranger,tvseries,"Crime, Drama, Mystery",8.4,10673,2017
tt0092571,Anne of Avonlea,tvseries,"Drama, Family, Romance",8.4,10428,1987
tt0105933,The Adventures of Pete & Pete,tvseries,"Comedy, Drama, Family",8.4,10157,1992
tt8146754,Infinity Train,tvseries,"Action, Adventure, Animation",8.4,10090,2019
tt0460649,How I Met Your Mother,tvseries,"Comedy, Drama, Romance",8.3,745520,2005
tt0411008,Lost,tvseries,"Adventure, Drama, Fantasy",8.3,618752,2004
tt0455275,Prison Break,tvseries,"Action, Crime, Drama",8.3,603304,2005
tt11198330,House of the Dragon,tvseries,"Action, Adventure, Drama",8.3,453177,2022
tt1796960,Homeland,tvseries,"Crime, Drama, Mystery",8.3,365379,2011
tt8772296,Euphoria,tvseries,Drama,8.3,258445,2019
tt0904208,Californication,tvseries,"Comedy, Drama",8.3,190275,2007
tt0118276,Buffy the Vampire Slayer,tvseries,"Action, Adventure, Drama",8.3,163471,1997
tt11737520,One Piece,tvseries,"Action, Adventure, Comedy",8.3,163023,2023
tt3647998,Taboo,tvseries,"Drama, Mystery, Thriller",8.3,152603,2017
tt2632424,The Originals,tvseries,"Drama, Fantasy, Horror",8.3,151656,2013
tt1695360,The Legend of Korra,tvseries,"Action, Adventure, Animation",8.3,141899,2012
tt13146488,Peacemaker,tvseries,"Action, Adventure, Comedy",8.3,141822,2022
tt0374463,The Pacific,tvseries,"Action, Adventure, Drama",8.3,134769,2010
tt0496424,30 Rock,tvseries,Comedy,8.3,133782,2006
tt5348176,Barry,tvseries,"Action, Comedy, Crime",8.3,127996,2018
tt1637727,The Killing,tvseries,"Crime, Drama, Mystery",8.3,126631,2011
tt7909970,Unbelievable,tvseries,"Crime, Drama",8.3,124606,2019
tt2234222,Orphan Black,tvseries,"Drama, Sci-Fi, Thriller",8.3,119007,2013
tt2699128,The Leftovers,tvseries,"Drama, Fantasy, Mystery",8.3,116936,2014
tt4270492,Billions,tvseries,Drama,8.3,111925,2016
tt11337908,Maid,tvseries,Drama,8.3,106360,2021
tt8714904,Narcos: Mexico,tvseries,"Crime, Drama",8.3,95453,2018
tt2249007,Ray Donovan,tvseries,"Crime, Drama",8.3,95210,2013
tt12590266,Cyberpunk: Edgerunners,tvseries,"Action, Adventure, Animation",8.3,90418,2022
tt6517102,Castlevania,tvseries,"Action, Adventure, Animation",8.3,84396,2017
tt12327578,Star Trek: Strange New Worlds,tvseries,"Action, Adventure, Sci-Fi",8.3,61985,2022
tt0445114,Extras,tvseries,"Comedy, Drama",8.3,61237,2005
tt1344204,Blue Mountain State,tvseries,"Comedy, Sport",8.3,60069,2010
tt18335752,1923,tvseries,"Drama, Western",8.3,59175,2022
tt6611916,Kingdom,tvseries,"Action, Drama, Horror",8.3,56916,2019
tt1699748,Hell on Wheels,tvseries,"Drama, Western",8.3,56762,2011
tt0383126,MythBusters,tvseries,"Documentary, Mystery, Reality-TV",8.3,55370,2003
tt0220880,Courage the Cowardly Dog,tvseries,"Adventure, Animation, Comedy",8.3,52813,1999
tt3358020,Parasyte: The Maxim,tvseries,"Action, Animation, Drama",8.3,52508,2014
tt15477488,Farzi,tvseries,"Crime, Drama, Thriller",8.3,48693,2023
tt0115147,The Daily Show,tvseries,"Comedy, News, Talk-Show",8.3,48546,1996
tt3655448,The Young Pope,tvseries,Drama,8.3,48332,2016
tt1598754,24: Live Another Day,tvseries,"Action, Crime, Drama",8.3,47067,2014
tt13706018,Spy x Family,tvseries,"Action, Animation, Comedy",8.3,44568,2022
tt1466074,Columbo,tvseries,"Crime, Drama, Mystery",8.3,43718,1971
tt1836037,Longmire,tvseries,"Action, Crime, Drama",8.3,41080,2012
tt0187636,Farscape,tvseries,"Action, Adventure, Drama",8.3,41066,1999
tt4565380,Fauda,tvseries,"Action, Drama, Thriller",8.3,39453,2015
tt15469618,Bad Sisters,tvseries,"Comedy, Drama, Thriller",8.3,39256,2022
tt4644488,Dragon Ball Super,tvseries,"Action, Adventure, Animation",8.3,38246,2015
tt1416765,Parenthood,tvseries,"Comedy, Drama",8.3,38081,2010
tt3636060,Poldark,tvseries,"Drama, Romance",8.3,37034,2015
tt4057372,Sugarland,tvseries,"Animation, Comedy, Family",8.3,35971,2019
tt0874936,Life,tvseries,"Crime, Drama, Mystery",8.3,35654,2007
tt1702042,An Idiot Abroad,tvseries,"Adventure, Comedy, Documentary",8.3,34743,2010
tt8694364,Years and Years,tvseries,"Drama, Sci-Fi",8.3,34021,2019
tt5853176,The Good Fight,tvseries,"Crime, Drama",8.3,33417,2017
tt9054904,Why Women Kill,tvseries,"Comedy, Crime, Drama",8.3,33107,2019
tt21209876,Solo Leveling,tvseries,"Action, Adventure, Animation",8.3,32023,2024
tt10244600,Winning Time: The Rise of the Lakers Dynasty,tvseries,"Biography, Drama, Sport",8.3,29999,2022
tt8809646,College Romance,tvseries,"Comedy, Drama, Romance",8.3,29000,2018
tt8688814,The Dragon Prince,tvseries,"Action, Adventure, Animation",8.3,28892,2018
tt0381798,Rescue Me,tvseries,"Comedy, Drama",8.3,28366,2004
tt2183404,Rectify,tvseries,Drama,8.3,27984,2013
tt1984119,Feud,tvseries,"Biography, Drama",8.3,27743,2017
tt2396135,Shetland,tvseries,"Crime, Drama, Mystery",8.3,27345,2013
tt3012698,Olive Kitteridge,tvseries,Drama,8.3,26945,2014
tt1981558,Key and Peele,tvseries,Comedy,8.3,26804,2012
tt13623580,Reservation Dogs,tvseries,"Comedy, Crime",8.3,25700,2021
tt1409055,Dragon Ball Z Kai,tvseries,"Action, Adventure, Animation",8.3,25525,2009
tt0485842,Studio 60 on the Sunset Strip,tvseries,"Comedy, Drama",8.3,25429,2006
tt13293588,Mushoku Tensei: Jobless Reincarnation,tvseries,"Action, Adventure, Animation",8.3,24596,2021
tt0780362,Jane Eyre,tvseries,"Drama, Romance",8.3,22735,2006
tt14518756,Hometown Cha-Cha-Cha,tvseries,"Comedy, Drama, Romance",8.3,22488,2021
tt14192814,Kursadzije,tvseries,"Comedy, Drama, Horror",8.3,22317,2006
tt14674086,Welcome to Wrexham,tvseries,"Documentary, Sport",8.3,22194,2022
tt0948103,Gurren Lagann,tvseries,"Action, Adventure, Animation",8.3,22188,2007
tt8679236,Who Is America?,tvseries,Comedy,8.3,20732,2018
tt0207275,The 10th Kingdom,tvseries,"Adventure, Comedy, Family",8.3,20699,2000
tt6478318,Masum,tvseries,"Crime, Drama, Mystery",8.3,20664,2017
tt7765404,Wayne,tvseries,"Action, Comedy",8.3,20290,2019
tt0179552,The Adventures of Tintin,tvseries,"Action, Adventure, Animation",8.3,19578,1991
tt11775988,Operation MBBS,tvseries,"Comedy, Drama",8.3,19415,2020
tt0160904,MI-5,tvseries,"Action, Crime, Drama",8.3,19001,2002
tt0835434,In Treatment,tvseries,Drama,8.3,18591,2008
tt0839188,Metalocalypse,tvseries,"Animation, Comedy, Music",8.3,18446,2006
tt11070216,Dirin Dirin,tvseries,"Animation, Comedy",8.3,18391,2015
tt13899566,Special Ops 1.5: The Himmat Story,tvseries,"Action, Crime, Drama",8.3,17909,2021
tt0088491,The Bugs Bunny/Looney Tunes Comedy Hour,tvseries,"Animation, Comedy, Family",8.3,17854,1985
tt4277922,Call My Agent!,tvseries,"Comedy, Drama",8.3,17315,2015
tt1626038,The Avengers: Earth's Mightiest Heroes,tvseries,"Action, Adventure, Animation",8.3,16757,2010
tt7222086,Made in Abyss,tvseries,"Action, Adventure, Animation",8.3,16714,2017
tt1279972,Treme,tvseries,"Drama, Music",8.3,16201,2010
tt1685471,This Is England '86,tvseries,"Comedy, Crime, Drama",8.3,14824,2010
tt8888462,Pachinko,tvseries,Drama,8.3,14723,2022
tt0103376,Bottom,tvseries,Comedy,8.3,14502,1991
tt6157148,Weightlifting Fairy Kim Bok-Joo,tvseries,"Comedy, Romance",8.3,13990,2016
tt10975574,Julia,tvseries,"Biography, Drama",8.3,13650,2022
tt0361256,Wonderfalls,tvseries,"Comedy, Drama, Fantasy",8.3,13251,2004
tt0423661,Green Wing,tvseries,"Comedy, Drama",8.3,12991,2004
tt21975436,Kaiju No. 8,tvseries,"Action, Adventure, Animation",8.3,12905,2024
tt5531466,DuckTales,tvseries,"Action, Adventure, Animation",8.3,12746,2017
tt0050051,Perry Mason,tvseries,"Crime, Drama, Mystery",8.3,12358,1957
tt9113406,Wu-Tang: An American Saga,tvseries,"Biography, Drama, Music",8.3,12173,2019
tt6354518,The Disastrous Life of Saiki K.,tvseries,"Animation, Comedy, Fantasy",8.3,11945,2016
tt0337898,Law of the Lawless,tvseries,"Action, Crime, Drama",8.3,11893,2002
tt8893550,Car Masters: Rust to Riches,tvseries,Reality-TV,8.3,11832,2018
tt2126154,This Is England '88,tvseries,"Comedy, Crime, Drama",8.3,11807,2011
tt2006421,Gran Hotel,tvseries,"Crime, Drama, History",8.3,11451,2011
tt0974077,Cranford,tvseries,Drama,8.3,10897,2007
tt0442632,Bleak House,tvseries,"Crime, Drama",8.3,10868,2005
tt0362192,State of Play,tvseries,"Crime, Drama, Mystery",8.3,10736,2003
tt6256484,While You Were Sleeping,tvseries,"Comedy, Drama, Fantasy",8.3,10682,2017
tt20449048,Feels Like Home,tvseries,Comedy,8.3,10568,2022
tt1634549,Millennium,tvseries,"Action, Crime, Mystery",8.3,10544,2010
tt21030032,Oshi No Ko,tvseries,"Animation, Drama, Fantasy",8.3,10513,2023
tt0065314,The Mary Tyler Moore Show,tvseries,Comedy,8.3,10465,1970
tt12063450,To Your Eternity,tvseries,"Adventure, Animation, Drama",8.3,10318,2021
tt0101049,A Bit of Fry and Laurie,tvseries,Comedy,8.3,10026,1987
tt6468322,Money Heist,tvseries,"Action, Crime, Drama",8.2,551471,2017
tt9140554,Loki,tvseries,"Action, Adventure, Fantasy",8.2,428254,2021
tt7767422,Sex Education,tvseries,"Comedy, Drama, Romance",8.2,366055,2019
tt1196946,The Mentalist,tvseries,"Crime, Drama, Mystery",8.2,206706,2008
tt4955642,The Good Place,tvseries,"Comedy, Drama, Fantasy",8.2,198302,2016
tt2431438,Sense8,tvseries,"Drama, Mystery, Sci-Fi",8.2,165569,2015
tt0238784,Gilmore Girls,tvseries,"Comedy, Drama",8.2,155133,2000
tt0934814,Chuck,tvseries,"Action, Comedy, Drama",8.2,149155,2007
tt1358522,White Collar,tvseries,"Comedy, Crime, Drama",8.2,145925,2009
tt0212671,Malcolm in the Middle,tvseries,"Comedy, Family",8.2,145871,2000
tt7049682,Watchmen,tvseries,"Crime, Drama, Mystery",8.2,137959,2019
tt7203552,The Morning Show,tvseries,Drama,8.2,135074,2019
tt2628232,Penny Dreadful,tvseries,"Drama, Fantasy, Horror",8.2,133675,2014
tt2375692,Black Sails,tvseries,"Action, Adventure, Drama",8.2,118449,2014
tt0206512,SpongeBob SquarePants,tvseries,"Animation, Comedy, Family",8.2,115520,1999
tt1548850,Misfits,tvseries,"Comedy, Drama, Fantasy",8.2,109128,2009
tt6315640,Atypical,tvseries,"Comedy, Drama",8.2,106671,2017
tt0106004,Frasier,tvseries,Comedy,8.2,97777,1993
tt1561755,Bob's Burgers,tvseries,"Animation, Comedy",8.2,95351,2011
tt0840196,Skins,tvseries,Drama,8.2,95121,2007
tt5875444,Slow Horses,tvseries,"Drama, Thriller",8.2,93013,2022
tt5626028,My Hero Academia,tvseries,"Action, Adventure, Animation",8.2,85992,2016
tt5516154,Godless,tvseries,"Action, Drama, Western",8.2,81893,2017
tt4635276,Master of None,tvseries,"Comedy, Drama",8.2,76990,2015
tt0434665,Bleach,tvseries,"Action, Adventure, Animation",8.2,75245,2004
tt0866442,Eastbound & Down,tvseries,"Comedy, Drama, Sport",8.2,65527,2009
tt3487382,Forever,tvseries,"Crime, Drama, Fantasy",8.2,63527,2014
tt3609352,Grace and Frankie,tvseries,Comedy,8.2,58423,2015
tt11712058,Mayor of Kingstown,tvseries,"Crime, Drama, Thriller",8.2,56270,2021
tt1480684,The League,tvseries,"Comedy, Sport",8.2,52750,2009
tt8788458,The Promised Neverland,tvseries,"Action, Adventure, Animation",8.2,49954,2019
tt6317068,Final Space,tvseries,"Action, Adventure, Animation",8.2,49221,2018
tt0088526,The Golden Girls,tvseries,"Comedy, Drama",8.2,48885,1985
tt22074164,Jury Duty,tvseries,Comedy,8.2,48694,2023
tt11815682,Hacks,tvseries,"Comedy, Drama",8.2,46425,2021
tt14664414,Young Royals,tvseries,"Drama, Romance",8.2,46138,2021
tt5574490,Animal Kingdom,tvseries,"Crime, Drama",8.2,45036,2016
tt7255502,The Kominsky Method,tvseries,"Comedy, Drama",8.2,44937,2018
tt13911628,Lessons in Chemistry,tvseries,Drama,8.2,44015,2023
tt3061046,Steven Universe,tvseries,"Action, Adventure, Animation",8.2,41439,2013
tt14218830,Abbott Elementary,tvseries,Comedy,8.2,38758,2021
tt7441658,Black Clover,tvseries,"Action, Adventure, Animation",8.2,38341,2017
tt1073507,Party Down,tvseries,"Comedy, Drama",8.2,37731,2009
tt0096684,Quantum Leap,tvseries,"Action, Adventure, Drama",8.2,37239,1989
tt5137338,Victoria,tvseries,"Biography, Drama, History",8.2,31788,2016
tt3877200,The Missing,tvseries,"Crime, Drama, Mystery",8.2,30951,2014
tt13138834,Time,tvseries,"Crime, Drama",8.2,28624,2021
tt0495212,Hellsing Ultimate,tvseries,"Action, Animation, Fantasy",8.2,27937,2006
tt1235547,Better Off Ted,tvseries,"Comedy, Sci-Fi",8.2,27649,2009
tt11639414,The Midnight Gospel,tvseries,"Adventure, Animation, Comedy",8.2,26770,2020
tt8531222,Dave,tvseries,"Comedy, Music",8.2,26421,2020
tt5912064,Kim's Convenience,tvseries,Comedy,8.2,25365,2016
tt1637574,Conan,tvseries,"Comedy, Music, Talk-Show",8.2,25169,2010
tt0251439,Trigun,tvseries,"Action, Adventure, Animation",8.2,24832,1998
tt8101850,Undone,tvseries,"Animation, Drama, Fantasy",8.2,24417,2019
tt4374208,Catastrophe,tvseries,Comedy,8.2,24278,2015
tt4592410,The Get Down,tvseries,"Drama, Music, Musical",8.2,23943,2016
tt0379632,Hustle,tvseries,"Crime, Drama, Mystery",8.2,23772,2004
tt4925000,Descendants of the Sun,tvseries,"Action, Comedy, Drama",8.2,23726,2016
tt0908454,Gavin & Stacey,tvseries,"Comedy, Drama, Romance",8.2,23477,2007
tt1844923,Friday Night Dinner,tvseries,Comedy,8.2,23215,2011
tt11398870,Caliphate,tvseries,"Crime, Drama, Thriller",8.2,22947,2020
tt9458304,Dororo,tvseries,"Action, Adventure, Animation",8.2,22484,2019
tt2581458,Looking,tvseries,"Comedy, Drama, Romance",8.2,22095,2014
tt6466208,Breathe,tvseries,"Crime, Drama, Thriller",8.2,22017,2018
tt0105929,Absolutely Fabulous,tvseries,Comedy,8.2,21979,1992
tt1693592,Vera,tvseries,"Crime, Drama, Mystery",8.2,21188,2011
tt11239552,Itaewon Class,tvseries,"Drama, Romance",8.2,21107,2020
tt0108906,The Kingdom,tvseries,"Comedy, Drama, Fantasy",8.2,20677,1994
tt12197698,Leverage: Redemption,tvseries,"Crime, Mystery, Thriller",8.2,20625,2021
tt5673782,Genius,tvseries,"Biography, Drama, History",8.2,20384,2017
tt8392006,Apharan,tvseries,"Action, Crime, Thriller",8.2,20195,2018
tt0106052,Late Night with Conan O'Brien,tvseries,"Comedy, Music, Talk-Show",8.2,19203,1993
tt6263222,Strong Girl Bong-soon,tvseries,"Comedy, Crime, Drama",8.2,19087,2017
tt1660055,Scooby-Doo! Mystery Incorporated,tvseries,"Adventure, Animation, Comedy",8.2,19080,2010
tt4687882,Patriot,tvseries,"Comedy, Drama, Thriller",8.2,18893,2015
tt1091909,Murdoch Mysteries,tvseries,"Crime, Drama, Mystery",8.2,18246,2008
tt1988386,Miss Fisher's Murder Mysteries,tvseries,"Crime, Drama, History",8.2,18152,2012
tt0983983,Shaun the Sheep,tvseries,"Animation, Comedy, Family",8.2,17593,2007
tt1533435,Miranda,tvseries,Comedy,8.2,17585,2009
tt3469052,My Love from Another Star,tvseries,"Comedy, Drama, Fantasy",8.2,17111,2013
tt0387736,Farscape: The Peacekeeper Wars,tvseries,"Action, Adventure, Drama",8.2,17050,2004
tt0083505,The Young Ones,tvseries,Comedy,8.2,16824,1982
tt0103352,Are You Afraid of the Dark?,tvseries,"Drama, Fantasy, Horror",8.2,16637,1990
tt15222080,Blue Lock,tvseries,"Animation, Sport, Thriller",8.2,16422,2022
tt7211618,Gentleman Jack,tvseries,"Biography, Drama, History",8.2,16393,2019
tt0874608,Inspector Lewis,tvseries,"Crime, Drama, Mystery",8.2,16325,2006
tt27668559,Queen of Tears,tvseries,"Drama, Family, Romance",8.2,15412,2024
tt1118804,Clannad,tvseries,"Animation, Comedy, Drama",8.2,15315,2007
tt2051178,Fate/Zero,tvseries,"Action, Adventure, Animation",8.2,15308,2011
tt5014882,The Durrells,tvseries,"Biography, Comedy, Drama",8.2,15050,2016
tt0092379,Inspector Morse,tvseries,"Crime, Drama, Mystery",8.2,14826,1987
tt6494622,Made in Heaven,tvseries,"Drama, Romance",8.2,14651,2019
tt9612102,Exit,tvseries,"Crime, Drama, Thriller",8.2,14573,2019
tt0058805,Get Smart,tvseries,"Action, Adventure, Comedy",8.2,14188,1965
tt1708446,Taarak Mehta Ka Ooltah Chashmah,tvseries,"Comedy, Family",8.2,13616,2008
tt15384586,Fellow Travelers,tvseries,"Drama, Romance",8.2,13244,2023
tt0098830,In Living Color,tvseries,"Comedy, Music",8.2,13221,1990
tt1334722,Baccano!,tvseries,"Action, Adventure, Animation",8.2,12934,2007
tt10691770,Helluva Boss,tvseries,"Action, Animation, Comedy",8.2,12611,2019
tt2348803,Kuroko's Basketball,tvseries,"Animation, Comedy, Sport",8.2,12386,2012
tt0816397,Ouran High School Host Club,tvseries,"Animation, Comedy, Romance",8.2,12154,2006
tt0346369,Penn & Teller: Bullshit!,tvseries,"Comedy, Documentary",8.2,11952,2003
tt1773185,Puella Magi Madoka Magica,tvseries,"Action, Adventure, Animation",8.2,11905,2011
